,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
5124,5125,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.14,160,76,67,249.6,122.7,67.1,1.05,3
5125,5126,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,179,104,70,251.7,124.9,63.4,1.02,7
5126,5127,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,228,136,105,262.4,124.5,67.3,1.13,1
5127,5128,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,229,140,97,259.1,125.9,63.1,1.06,8
5128,5129,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,229,127,111,238.8,114.1,67.1,0.94,9
5129,5130,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,229,140,107,259.8,124.3,63.8,1.06,1
5130,5131,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,229,145,105,134.8,123.6,66.1,0.56,1
5131,5132,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,228,136,105,259.3,117.0,67.2,1.05,1
5132,5133,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.01,156,73,62,258.4,122.2,66.7,1.08,3
5133,5134,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.13,149,95,67,134.7,114.7,65.8,0.52,6
5134,5135,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.1,229,140,97,232.4,123.9,62.0,0.92,8
5135,5136,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.01,229,145,105,257.4,118.4,63.7,1.0,1
5136,5137,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,229,140,97,245.7,124.8,68.2,1.07,8
5137,5138,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,122,49,53,242.5,121.4,61.8,0.93,2
5138,5139,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.13,229,145,105,261.7,122.0,66.8,1.09,1
5139,5140,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,229,140,97,257.6,122.8,68.2,1.11,8
5140,5141,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,156,73,62,245.4,117.6,62.8,0.93,3
5141,5142,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.01,229,140,97,249.3,119.2,62.1,0.95,8
5142,5143,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,229,127,111,238.5,117.1,62.0,0.89,9
5143,5144,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,228,136,105,261.0,125.2,62.4,1.05,1
5144,5145,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.01,229,145,105,250.2,115.4,67.8,1.0,1
5145,5146,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.01,228,136,105,250.6,118.7,64.8,0.99,1
5146,5147,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,122,49,53,254.9,119.3,65.9,1.03,2
5147,5148,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,229,140,107,240.7,115.2,64.7,0.92,1
5148,5149,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.01,229,102,103,259.9,125.8,65.7,1.1,4
5149,5150,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,149,95,67,260.2,115.9,65.5,1.01,6
5150,5151,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.11,191,87,72,241.9,123.6,64.3,0.99,0
5151,5152,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,179,104,70,258.8,116.6,63.5,0.98,7
5152,5153,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.01,122,49,53,240.0,120.5,62.6,0.93,2
5153,5154,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.13,229,140,107,246.1,118.7,63.3,0.95,1
5154,5155,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.12,160,76,67,241.5,119.2,62.0,0.92,3
5155,5156,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,140,107,144.5,116.2,63.8,0.55,1
5156,5157,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.12,160,76,67,256.3,116.4,67.0,1.03,3
5157,5158,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.09,191,87,72,141.1,125.3,65.0,0.59,0
5158,5159,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,229,140,97,260.6,120.5,62.1,1.0,8
5159,5160,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.01,229,127,111,257.5,123.8,65.5,1.07,9
5160,5161,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,207,104,77,133.0,124.0,64.9,0.55,5
5161,5162,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.13,122,49,53,252.0,121.4,67.0,1.05,2
5162,5163,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,122,49,53,245.7,116.3,62.3,0.91,2
5163,5164,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,229,127,111,260.5,115.6,66.9,1.03,9
5164,5165,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,191,87,72,243.4,123.3,62.8,0.97,0
5165,5166,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,229,102,103,241.4,120.5,66.4,0.99,4
5166,5167,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.14,229,140,97,255.1,120.4,68.1,1.07,8
5167,5168,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,229,102,103,250.6,115.6,65.0,0.97,4
5168,5169,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.09,149,95,67,243.2,115.3,68.2,0.98,6
5169,5170,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.14,179,104,70,247.2,116.2,63.8,0.94,7
5170,5171,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.26,0.01,156,73,62,238.7,115.8,67.8,0.96,3
5171,5172,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,149,95,67,163.4,115.6,66.4,0.64,6
5172,5173,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.1,228,136,105,244.7,114.7,62.5,0.9,1
5173,5174,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.42,0.08,160,76,67,248.1,114.2,63.3,0.92,3
5174,5175,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,122,49,53,253.7,117.5,66.9,1.02,2
5175,5176,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.15,229,140,107,243.1,123.8,68.0,1.05,1
5176,5177,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,122,49,53,247.7,121.8,64.4,1.0,2
5177,5178,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.29,0.11,207,104,77,260.6,118.9,64.9,1.03,5
5178,5179,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.12,229,140,97,241.0,115.8,62.7,0.9,8
5179,5180,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,156,73,62,251.9,125.1,61.8,1.0,3
5180,5181,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,122,49,53,126.7,115.4,67.7,0.51,2
5181,5182,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,122,49,53,172.1,122.6,64.9,0.7,2
5182,5183,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,149,95,67,262.0,115.1,67.3,1.04,6
5183,5184,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,122,49,53,244.9,117.5,67.2,0.99,2
5184,5185,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,149,95,67,238.8,125.2,64.9,1.0,6
5185,5186,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,229,140,97,246.4,115.5,67.6,0.99,8
5186,5187,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,191,87,72,240.2,114.4,63.0,0.89,0
5187,5188,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.14,179,104,70,258.1,120.3,63.6,1.01,7
5188,5189,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.1,229,140,107,258.1,117.9,67.2,1.05,1
5189,5190,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,145,105,247.3,125.3,66.6,1.06,1
5190,5191,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.11,229,145,105,248.2,116.9,64.7,0.96,1
5191,5192,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.14,229,145,105,206.8,119.5,66.9,0.85,1
5192,5193,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.1,122,49,53,246.9,122.2,64.4,1.0,2
5193,5194,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,207,104,77,255.2,125.0,65.9,1.08,5
5194,5195,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,228,136,105,248.4,122.9,67.9,1.06,1
5195,5196,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.01,122,49,53,256.6,119.8,63.2,1.0,2
5196,5197,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,207,104,77,248.0,120.4,65.7,1.01,5
5197,5198,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,229,127,111,252.4,121.9,63.5,1.0,9
5198,5199,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.09,207,104,77,241.8,118.8,63.2,0.93,5
5199,5200,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,140,107,250.8,122.4,64.8,1.02,1
5200,5201,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,229,140,97,250.1,122.2,63.9,1.0,8
5201,5202,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,229,140,97,237.7,121.2,63.0,0.93,8
5202,5203,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.01,229,127,111,258.5,123.6,67.7,1.11,9
5203,5204,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.13,179,104,70,243.7,118.6,64.4,0.95,7
5204,5205,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.15,179,104,70,261.0,125.0,66.3,1.11,7
5205,5206,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.12,156,73,62,256.1,116.0,63.8,0.97,3
5206,5207,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,122,49,53,253.8,121.4,66.5,1.05,2
5207,5208,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,229,140,107,139.1,123.4,64.9,0.57,1
5208,5209,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.24,0.14,229,140,97,237.6,120.4,67.6,0.99,8
5209,5210,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,140,107,258.8,122.8,66.4,1.08,1
5210,5211,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.21,0.01,179,104,70,249.8,114.8,61.8,0.91,7
5211,5212,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.6,0.01,229,140,107,245.1,114.0,66.4,0.95,1
5212,5213,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,207,104,77,229.3,116.2,66.2,0.9,5
5213,5214,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.1,149,95,67,195.7,117.7,63.7,0.75,6
5214,5215,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,229,102,103,255.0,117.1,67.0,1.03,4
5215,5216,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.01,207,104,77,245.1,120.4,65.9,1.0,5
5216,5217,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,229,145,105,260.9,123.9,65.6,1.09,1
5217,5218,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.34,0.01,229,145,105,252.9,116.7,62.7,0.95,1
5218,5219,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,229,140,97,253.8,120.3,62.6,0.98,8
5219,5220,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.13,156,73,62,247.9,125.1,62.6,1.0,3
5220,5221,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,191,87,72,240.3,121.9,62.1,0.93,0
5221,5222,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.01,179,104,70,250.9,121.3,62.8,0.98,7
5222,5223,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.01,229,140,97,255.9,115.6,62.3,0.95,8
5223,5224,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.01,229,140,97,246.7,116.8,66.0,0.98,8
5224,5225,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.05,0.01,149,95,67,243.7,122.4,62.5,0.96,6
5225,5226,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.49,0.12,229,102,103,258.8,124.2,67.9,1.12,4
5226,5227,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,127,111,241.8,125.2,68.2,1.06,9
5227,5228,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.14,122,49,53,131.0,119.4,67.6,0.54,2
5228,5229,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,229,127,111,238.2,117.0,64.4,0.92,9
5229,5230,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,122,49,53,239.0,115.4,63.1,0.89,2
5230,5231,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.15,0.01,229,127,111,249.2,117.3,66.1,0.99,9
5231,5232,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.09,229,140,97,258.8,123.6,68.1,1.12,8
5232,5233,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.01,207,104,77,249.9,121.4,65.6,1.02,5
5233,5234,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,207,104,77,238.1,115.3,66.6,0.94,5
5234,5235,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.47,0.01,149,95,67,241.4,122.2,66.6,1.01,6
5235,5236,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.01,179,104,70,260.5,125.2,65.2,1.09,7
5236,5237,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.08,228,136,105,247.1,119.0,67.2,1.01,1
5237,5238,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.1,229,127,111,248.1,118.8,63.1,0.95,9
5238,5239,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,179,104,70,253.1,122.8,66.1,1.05,7
5239,5240,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,160,76,67,252.6,125.9,65.2,1.06,3
5240,5241,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,229,140,107,256.4,116.3,66.1,1.01,1
5241,5242,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.11,0.08,179,104,70,244.4,116.0,67.6,0.98,7
5242,5243,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,228,136,105,251.0,115.6,67.8,1.01,1
5243,5244,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,156,73,62,250.2,121.5,65.7,1.02,3
5244,5245,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.11,160,76,67,245.7,121.6,64.7,0.99,3
5245,5246,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.17,0.01,229,127,111,258.9,116.8,65.6,1.02,9
5246,5247,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,228,136,105,135.9,115.6,66.0,0.53,1
5247,5248,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.12,0.01,229,102,103,187.9,122.3,63.5,0.75,4
5248,5249,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,207,104,77,238.3,124.7,66.4,1.01,5
5249,5250,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.09,160,76,67,249.8,114.6,65.1,0.96,3
5250,5251,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.1,156,73,62,245.5,125.6,62.6,0.99,3
5251,5252,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.01,228,136,105,248.2,114.3,62.2,0.9,1
5252,5253,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,149,95,67,177.1,116.7,66.5,0.7,6
5253,5254,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,179,104,70,255.7,118.5,65.7,1.02,7
5254,5255,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,228,136,105,247.4,114.7,67.6,0.98,1
5255,5256,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,140,97,260.0,116.6,64.6,1.0,8
5256,5257,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.37,0.01,228,136,105,258.2,118.7,66.3,1.04,1
5257,5258,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.08,191,87,72,234.7,118.3,65.3,0.93,0
5258,5259,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.15,191,87,72,151.0,115.0,62.5,0.56,0
5259,5260,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.44,0.01,122,49,53,247.6,118.9,68.1,1.03,2
5260,5261,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.08,0.01,229,145,105,156.2,119.3,63.8,0.61,1
5261,5262,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.28,0.12,229,140,107,238.0,114.2,65.2,0.91,1
5262,5263,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.15,160,76,67,171.8,125.9,62.0,0.69,3
5263,5264,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.08,229,140,97,261.1,123.9,65.0,1.08,8
5264,5265,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.08,191,87,72,217.1,116.6,65.2,0.85,0
5265,5266,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,160,76,67,251.6,121.4,67.3,1.05,3
5266,5267,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.14,0.1,229,145,105,259.0,121.7,65.5,1.06,1
5267,5268,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,191,87,72,257.4,114.9,66.8,1.01,0
5268,5269,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,228,136,105,151.8,114.4,62.8,0.56,1
5269,5270,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.07,0.07,228,136,105,185.8,121.6,62.4,0.72,1
5270,5271,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,207,104,77,256.7,116.7,66.5,1.02,5
5271,5272,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,179,104,70,242.7,119.1,65.5,0.97,7
5272,5273,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.1,0.01,229,140,97,239.8,125.3,66.9,1.03,8
5273,5274,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.23,0.08,191,87,72,192.8,121.8,62.3,0.75,0
5274,5275,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.33,0.01,207,104,77,151.4,114.2,65.0,0.58,5
5275,5276,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.45,0.11,179,104,70,244.7,122.5,63.1,0.97,7
5276,5277,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.09,0.09,207,104,77,208.3,118.6,65.9,0.83,5
5277,5278,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,179,104,70,247.9,117.9,67.9,1.02,7
5278,5279,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.05,0.01,191,87,72,253.8,122.9,66.9,1.07,0
5279,5280,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.0,0.01,229,102,103,251.8,121.8,63.0,0.99,4
5280,5281,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.19,0.01,229,127,111,240.2,124.0,67.6,1.03,9
5281,5282,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.38,0.01,149,95,67,256.6,125.2,64.5,1.06,6
5282,5283,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.3,0.01,191,87,72,257.6,118.8,62.2,0.98,0
5283,5284,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.46,0.01,229,127,111,261.3,116.9,62.6,0.98,9
5284,5285,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,229,140,97,240.2,116.3,63.3,0.91,8
5285,5286,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.16,0.12,207,104,77,249.5,125.7,62.0,1.0,5
5286,5287,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.43,0.01,156,73,62,245.1,118.3,67.5,1.0,3
5287,5288,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.35,0.09,229,145,105,238.3,119.8,64.6,0.95,1
5288,5289,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.31,0.01,156,73,62,261.0,121.2,63.2,1.03,3
5289,5290,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.01,149,95,67,262.0,114.5,67.8,1.04,6
5290,5291,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.08,160,76,67,243.3,117.3,63.5,0.93,3
5291,5292,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,156,73,62,262.3,119.2,66.6,1.07,3
5292,5293,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.22,0.01,122,49,53,203.5,118.4,68.2,0.84,2
5293,5294,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.13,0.01,160,76,67,239.2,116.2,67.9,0.97,3
5294,5295,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,179,104,70,238.6,114.2,65.1,0.91,7
5295,5296,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.2,0.01,156,73,62,257.7,123.8,68.2,1.12,3
5296,5297,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.18,0.01,229,140,107,185.4,115.6,67.9,0.75,1
5297,5298,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.9,0.01,191,87,72,195.3,119.0,65.1,0.78,0
5298,5299,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.41,0.01,229,102,103,255.7,118.4,64.0,0.99,4
5299,5300,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.06,0.01,207,104,77,248.3,118.9,62.5,0.95,5
5300,5301,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.01,122,49,53,246.1,116.8,65.8,0.97,2
5301,5302,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.8,0.11,156,73,62,248.7,122.9,63.3,0.99,3
5302,5303,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.4,0.08,191,87,72,250.0,118.6,64.1,0.97,0
5303,5304,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,229,140,97,241.7,120.5,64.0,0.96,8
5304,5305,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.36,0.01,228,136,105,250.7,123.9,64.7,1.03,1
5305,5306,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.7,0.01,229,127,111,238.1,120.1,64.7,0.95,9
5306,5307,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.25,0.01,229,140,107,247.1,124.2,67.0,1.05,1
5307,5308,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.27,0.08,229,140,107,256.8,115.1,63.0,0.95,1
5308,5309,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.48,0.01,229,140,107,214.6,115.0,62.7,0.79,1
5309,5310,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.39,0.01,191,87,72,251.5,117.0,67.0,1.01,0
5310,5311,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,2,0.5,0.01,191,87,72,240.7,117.0,65.4,0.94,0
